AFTER_TAX_YIELD,APPLIED_YIELD,AVG_ANNUAL_TAX_YIELD,BDBNS_ABL_CHNL_NM,BDBNS_ABL_CHNL_TCD,BD_INRT_TCD,BD_INTP_TCD,BD_KND,BD_OFR_TCD,BD_TISU_A,BUYABLE_QUANTITY,BUY_YIELD,CORP_AFTER_TAX_YIELD,CORP_PRETAX_YIELD,COV,CRD_GRD,CRD_GRD_DT,CURR_CD,DEPO_EQUIV_YIELD_154,DEPO_EQUIV_YIELD_495,DIRTY,DUR,EVAL_PRICE,EXG_CLOSE_PRICE,EXG_CLOSE_PRICE_BASE_DT,EXG_CLOSE_YIELD,EXRT_GRTE_ERN_R,EXRT_GRTE_ERN_R_TCD,EXRT_RPY_R,INFO_BASE_DT,INFO_SEQ,ISU_BAL_AMT,ISU_DT,MAT_DT,NDY_APPLIED_YIELD,NDY_COV,NDY_DIRTY,NDY_DUR,NDY_EVAL_PRICE,PD_ABRV_ENG_NM,PD_ABRV_NM,PD_CTRY_CD,PD_ENG_NM,PD_EXG_MKT,PD_NM,PD_NO,PD_PBCM,PD_PEN_TR_YN,PD_RISK_GCD,PD_RISK_NM,PD_STD_INFO_UPDATE,PREF_TAX_YIELD,REMAINING_DAYS,SALE_YIELD_BASE_DT,SRFC_IRT,STD_PD_MCLS_NM,STD_PD_SCLS_NM,TRADE_PRICE,drv_is_perpetual,drv_maturity_status,drv_is_matured,drv_is_buyable,drv_crd_grd_norm,drv_crd_grd_rank,drv_risk_grade,drv_std_info_lag_days,drv_is_intl_bond
,4.062,,,,고정금리,이표채,Conduit회사채,사모,10000000000,,,,,3.5809,AA0,2025-12-12,KRW,,,9894.72,1.7689,9894.72,,,,0.0,99,100.0,2026-08-21,1,10000000000.0,2025-12-12,2028-06-20,4.062,3.5706,9895.8,1.7662,9895.8,Cashewnut gold3-1,캐슈넛골드3-1,KR,Cashnewnut gold3-1,장외,캐슈넛골드3-1(사모),KR6463861FC0,캐슈넛골드(주),N,15,낮은위험(5등급),2026-08-21,,669.0,,3.3,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,4.129,,,,고정금리,할인채,Conduit회사채,사모,29500000000,,,,,0.1613,AA0,2025-11-07,KRW,,,9913.63,0.2067,9913.63,,,,0.0,99,100.0,2026-08-21,1,29500000000.0,2025-11-07,2026-11-06,4.129,0.1585,9914.74,0.204,9914.74,Happynis 2nd2,해피니스제이차 2,KR,Happynis second2,장외,해피니스제이차 2(사모),KR6471571FB7,해피니스제이차(주),N,15,낮은위험(5등급),2026-08-21,,77.0,,3.7,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,0.0,,,,고정금리,이표채,일반회사채,사모,40000000000,,,,,24.53,,,KRW,,,10087.48,4.9527,10087.48,,,,0.0,02,100.0,2026-08-21,1,40000000000.0,2026-08-03,2031-08-03,0.0,24.5162,10088.26,4.9513,10088.26,Knowmerce3CB,노머스3CB,KR,Knowmerce3CB,장외,노머스3CB(사모/전환/풋),KR6473981G82,(주)노머스,N,11,매우높은위험(1등급),2026-08-21,,1808.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,5.1,,,,고정금리,이표채,Conduit회사채,사모,60000000,,,,,13.7108,AA+,2024-09-12,KRW,,,9720.46,3.5101,9720.46,,,,0.0,99,100.0,2026-08-21,1,60000000.0,2024-09-06,2030-06-20,5.1,13.6914,9721.81,3.5074,9721.81,MetaInfinity 5th1-2,메타인피니티제오차1-2,KR,MetaInfinity 5th1-2,장외,메타인피니티제오차 1-2(사모),KR6481482E99,메타인피니티제오차(주),N,15,낮은위험(5등급),2026-08-21,,1399.0,,4.05,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.678,,,,고정금리,이표채,Conduit회사채,사모,5000000000,,,,,10.1126,AAA,2024-12-27,KRW,,,9865.48,3.0166,9865.48,,,,0.0,99,100.0,2026-08-21,1,5000000000.0,2024-11-14,2029-11-14,4.678,10.0955,9866.72,3.0139,9866.72,Classone 1st1,클래스원제일차1,KR,Classone 1st1,장외,클래스원제일차1(사모/콜),KR6489681EB7,클래스원제일차(주),N,15,낮은위험(5등급),2026-08-21,,1181.0,,4.275,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,4.165,,,,고정금리,이표채,Conduit회사채,사모,82100000000,,,,,0.008,AA-,2026-02-26,KRW,,,10011.35,0.0573,10011.35,,,,0.0,99,100.0,2026-08-21,1,79100066000.0,2024-09-12,2026-09-11,4.165,0.0075,10012.49,0.0546,10012.49,ADELA 10th1-1,아델라제십차1-1,KR,ADELA 10th1-1,장외,아델라제십차1-1(사모/콜/강제),KR6492011E96,아델라제십차(주),N,15,낮은위험(5등급),2026-08-21,,21.0,,4.3,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.112,,,,고정금리,할인채,Conduit회사채,사모,898000000,,,,,1.1158,AAA,2026-01-09,KRW,,,9703.74,0.7278,9703.74,,,,0.0,99,100.0,2026-08-21,1,898000000.0,2025-11-21,2027-05-19,4.112,1.109,9704.79,0.7251,9704.79,WOORIHAPPY5TH3,우리행복제5차3,KR,WOORIHAPPY5TH3,장외,우리행복제5차 3(사모),KR6494802FB9,우리행복제5차(주),N,15,낮은위험(5등급),2026-08-21,,271.0,,3.368,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.662,,,,고정금리,할인채,Conduit회사채,사모,920000000,,,,,0.4072,AAA,2025-07-24,KRW,,,9857.57,0.3875,9857.57,,,,0.0,99,100.0,2026-08-21,1,920000000.0,2025-07-24,2027-01-12,3.662,0.4029,9858.55,0.3848,9858.55,Woorichampion 12th2-3,우리챔피온제십이차2-3,KR,Woorichampion 12th2-3,장외,우리챔피온제십이차2-3(사모),KR6497871F77,우리챔피온제십이차(주),N,15,낮은위험(5등급),2026-08-21,,144.0,,2.9,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.661,,,,고정금리,이표채,일반회사채,공모,60000000000,,,,,0.336,A+,2025-02-13,KRW,,,9978.73,0.4718,9978.73,0.0,,0.0,0.0,99,100.0,2026-08-21,1,60000000000.0,2025-02-13,2027-02-12,3.661,0.3326,9979.71,0.4701,9979.71,LS CABLE31-1,엘에스전선31-1,KR,LS CABLE31-1,장내,엘에스전선31-1,KR6104231F25,엘에스전선(주),N,14,보통위험(4등급),2026-08-21,,175.0,,3.07,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,3.604,,,,고정금리,이표채,일반회사채,공모,30000000000,,,,,0.2842,A+,2022-01-28,KRW,,,10004.91,0.4293,10004.91,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2022-01-28,2027-01-28,3.604,0.28,10005.89,0.4276,10005.89,LS CABLE26-2,엘에스전선26-2,KR,LS CABLE26-2,장내,엘에스전선26-2,KR6104232C19,엘에스전선(주),N,14,보통위험(4등급),2026-08-21,,160.0,,3.232,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.31,,,,고정금리,이표채,금융지주회사채,공모,30000000000,,,,,10.8926,AAA,2019-12-04,KRW,,,9293.7,3.1527,9293.7,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2019-12-04,2029-12-04,4.31,10.8786,9294.79,3.1535,9294.79,KB FINANCIAL GROUP40-2,KB금융지주40-2,KR,KB FINANCIAL GROUP40-2,장내,KB금융지주40-2,KR61055629C8,(주)KB금융지주,N,15,낮은위험(5등급),2026-08-21,,1201.0,,1.866,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,4.005,,,,고정금리,이표채,금융지주회사채,공모,10000000000,,,,,2.2141,AAA,2021-01-14,KRW,,,9694.43,1.3705,9694.43,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2021-01-14,2028-01-14,4.005,2.2058,9695.49,1.3697,9695.49,KB FINANCIAL GROUP46-3,KB금융지주46-3,KR,KB FINANCIAL GROUP46-3,장내,KB금융지주 46-3,KR6105563B16,(주)KB금융지주,N,15,낮은위험(5등급),2026-08-21,,511.0,,1.622,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.676,,,,고정금리,이표채,일반회사채,공모,60000000000,,,,,0.4049,A+,2024-03-04,KRW,,,10111.24,0.5261,10111.24,0.0,,0.0,0.0,99,100.0,2026-08-21,1,60000000000.0,2024-03-04,2027-03-04,3.676,0.4012,10112.25,0.5245,10112.25,DAESUNGENERGY7,대성에너지7,KR,DAESUNG ENERGY7,장내,대성에너지7,KR6117581E32,대성에너지(주),N,14,보통위험(4등급),2026-08-21,,195.0,,4.127,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.122,,,,고정금리,이표채,일반회사채,공모,65000000000,,,,,0.8436,A0,2025-06-17,KRW,,,9978.79,0.8048,9978.79,0.0,,0.0,0.0,99,100.0,2026-08-21,1,65000000000.0,2025-06-17,2027-06-17,4.122,0.838,9979.91,0.8035,9979.91,KOLON INDUSTRIES68-1,코오롱인더스트리68-1,KR,KOLON INDUSTRIES68-1,장내,코오롱인더스트리68-1,KR6120111F67,코오롱인더스트리(주),N,14,보통위험(4등급),2026-08-21,,300.0,,3.167,회사채,일반사채,,N,active,N,Y,A,6,4,1,N
,4.447,,,,고정금리,이표채,기타금융회사채,공모,60000000000,,,,,9.9813,AA0,2024-10-29,KRW,,,9725.97,2.9973,9725.97,0.0,,0.0,0.0,99,100.0,2026-08-21,1,60000000000.0,2024-10-29,2029-10-29,4.447,9.9673,9727.14,2.9981,9727.14,UAMCO37-2,연합자산관리37-2,KR,UAMCO37-2,장내,연합자산관리37-2,KR6131792EA6,연합자산관리(주),N,15,낮은위험(5등급),2026-08-21,,1165.0,,3.448,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,5.205,,,,고정금리,이표채,금융지주회사채,공모,100000000000,,,,,89.3149,A+,2024-07-17,KRW,,,9890.21,4.725,9890.21,0.0,,0.0,0.0,99,100.0,2026-08-21,1,100000000000.0,2024-07-17,2054-07-17,5.205,130.6031,9891.46,5.4209,9891.46,MERITZ FINANCIALHYBRID BOND 7,메리츠금융지주신종자본증권 7,KR,MERITZ FINANCIAL GROUPHYBRID BOND 7,장내,메리츠금융지주신종자본증권 7(콜/후),KR6138041E73,(주)메리츠금융지주,N,11,매우높은위험(1등급),2026-08-21,,10192.0,,5.1,회사채,일반사채,,N,active,N,Y,A+,5,1,1,N
,4.099,,,,고정금리,이표채,신용카드채,공모,80000000000,,,,,2.1372,AA+,2025-07-07,KRW,,,9844.86,1.3417,9844.86,0.0,,0.0,0.0,99,100.0,2026-08-21,1,80000000000.0,2025-07-07,2028-01-07,4.099,2.129,9845.96,1.3409,9845.96,KB CARD431-1,케이비국민카드431-1,KR,KB KOOKMIN CARD431-1,장내,케이비국민카드431-1,KR6140171F70,(주)KB국민카드,N,15,낮은위험(5등급),2026-08-21,,504.0,,2.69,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,3.557,,,,고정금리,이표채,신용카드채,공모,20000000000,,,,,0.3268,AA+,2022-02-10,KRW,,,9982.82,0.4645,9982.82,0.0,,0.0,0.0,99,100.0,2026-08-21,1,20000000000.0,2022-02-10,2027-02-10,3.557,0.3232,9983.78,0.4628,9983.78,KB CARD350-2,케이비국민카드350-2,KR,KB KOOKMIN CARD350-2,장내,케이비국민카드350-2,KR6140172C23,(주)KB국민카드,N,15,낮은위험(5등급),2026-08-21,,173.0,,2.996,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,3.192,,,,고정금리,이표채,신용카드채,공모,30000000000,,,,,0.0526,AA+,2023-12-20,KRW,,,10076.87,0.1614,10076.87,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2023-12-20,2026-10-20,3.192,0.0471,10077.74,0.1596,10077.74,KB CARD395-1,케이비국민카드395-1,KR,KB KOOKMIN CARD395-1,장내,케이비국민카드395-1,KR6140173DC6,(주)KB국민카드,N,15,낮은위험(5등급),2026-08-21,,60.0,,3.894,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.414,,,,고정금리,이표채,신용카드채,공모,10000000000,,,,,8.6742,AA+,2026-05-11,KRW,,,9915.35,2.7844,9915.35,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2026-05-11,2029-08-09,4.414,8.6615,9916.52,2.785,9916.52,KB CARD448-3,케이비국민카드448-3,KR,KB KOOKMIN CARD448-3,장내,케이비국민카드448-3,KR6140173G51,(주)KB국민카드,N,15,낮은위험(5등급),2026-08-21,,1084.0,,4.069,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,0.0,,,,변동금리,이표채,신용카드채,공모,20000000000,,,,,0.0,AA+,2024-08-23,KRW,,,10079.15,0.0,10079.15,0.0,,0.0,0.0,99,100.0,2026-08-21,1,20000000000.0,2024-08-23,2026-08-21,0.0,0.0,10079.15,0.0,10079.15,KB CARD412-1,케이비국민카드412-1,KR,KB KOOKMIN CARD412-1,장내,케이비국민카드412-1,KR6140174E86,(주)KB국민카드,N,15,낮은위험(5등급),2026-08-21,,0.0,,3.21,회사채,일반사채,,N,matured,Y,N,AA+,2,5,1,N
,3.659,,,,변동금리,이표채,신용카드채,공모,100000000000,,,,,0.0166,AA+,2021-09-17,KRW,,,10118.15,0.0738,10118.15,0.0,,0.0,0.0,99,100.0,2026-08-21,1,100000000000.0,2021-09-17,2027-06-21,3.659,0.0194,10119.13,0.0722,10119.13,KB CARD336,케이비국민카드336,KR,KB KOOKMIN CARD336,장내,케이비국민카드 336,KR6140175B96,(주)KB국민카드,N,15,낮은위험(5등급),2026-08-21,,304.0,,4.195,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.107,,,,고정금리,이표채,신용카드채,공모,60000000000,,,,,2.1842,AA+,2024-12-16,KRW,,,9920.02,1.3567,9920.02,0.0,,0.0,0.0,99,100.0,2026-08-21,1,60000000000.0,2024-12-16,2028-01-14,4.107,2.1747,9921.12,1.3559,9921.12,KB CARD422-5,케이비국민카드422-5,KR,KB KOOKMIN CARD422-5,장내,케이비국민카드422-5,KR6140175EC9,(주)KB국민카드,N,15,낮은위험(5등급),2026-08-21,,511.0,,3.107,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.43,,,,고정금리,이표채,신용카드채,공모,50000000000,,,,,10.2516,AA+,2024-11-13,KRW,,,9690.7,3.041,9690.7,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2024-11-13,2029-11-13,4.43,10.2381,9691.85,3.0418,9691.85,KB CARD420-4,케이비국민카드420-4,KR,KB KOOKMIN CARD420-4,장내,케이비국민카드420-4,KR6140177EB7,(주)KB국민카드,N,15,낮은위험(5등급),2026-08-21,,1180.0,,3.373,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.434,,,,고정금리,이표채,신용카드채,공모,30000000000,,,,,10.769,AA+,2024-12-16,KRW,,,9639.24,3.1153,9639.24,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2024-12-16,2029-12-14,4.434,10.7544,9640.4,3.1162,9640.4,KB CARD422-8,케이비국민카드422-8,KR,KB KOOKMIN CARD422-8,장내,케이비국민카드422-8,KR6140178EC3,(주)KB국민카드,N,15,낮은위험(5등급),2026-08-21,,1211.0,,3.079,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.386,,,,고정금리,이표채,할부금융채,공모,30000000000,,,,,3.8799,AA-,2025-07-18,KRW,,,9755.0,1.8415,9755.0,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2025-07-18,2028-07-18,4.386,3.8699,9756.15,1.8412,9756.15,BNK CAPITAL377-2(G),BNK캐피탈377-2(녹),KR,BNK CAPITAL377-2(G),장내,BNK캐피탈377-2(녹),KR6145762F74,비엔케이캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,697.0,,2.895,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.527,,,,고정금리,이표채,할부금융채,공모,40000000000,,,,,7.4439,AA-,2026-05-26,KRW,,,10065.61,2.5605,10065.61,0.0,,0.0,0.0,99,100.0,2026-08-21,1,40000000000.0,2026-05-26,2029-05-25,4.527,7.4327,10066.84,2.5609,10066.84,BNK CAPITAL390-3,BNK캐피탈390-3,KR,BNK CAPITAL390-3,장내,BNK캐피탈390-3,KR6145763G56,비엔케이캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,1008.0,,4.38,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.37,,,,고정금리,이표채,할부금융채,공모,20000000000,,,,,3.6716,AA-,2025-07-28,KRW,,,9755.74,1.7907,9755.74,0.0,,0.0,0.0,99,100.0,2026-08-21,1,20000000000.0,2025-07-28,2028-06-28,4.37,3.6603,9756.89,1.7904,9756.89,BNK CAPITAL378-4,BNK캐피탈378-4,KR,BNK CAPITAL378-4,장내,BNK캐피탈378-4,KR6145766F70,비엔케이캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,677.0,,2.885,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.107,,,,고정금리,이표채,할부금융채,공모,30000000000,,,,,1.577,AA-,2025-09-25,KRW,,,9890.54,1.1401,9890.54,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2025-09-25,2027-10-22,4.107,1.568,9891.64,1.1391,9891.64,BNK CAPITAL381-3,BNK캐피탈381-3,KR,BNK CAPITAL381-3,장내,BNK캐피탈381-3,KR6145766F96,비엔케이캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,427.0,,2.768,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.359,,,,고정금리,이표채,할부금융채,공모,70000000000,,,,,3.4691,AA-,2023-07-17,KRW,,,10153.2,1.7285,10153.2,0.0,,0.0,0.0,99,100.0,2026-08-21,1,70000000000.0,2023-07-17,2028-06-16,4.359,3.4579,10154.39,1.7282,10154.39,BNK CAPITAL324-5,BNK캐피탈324-5,KR,BNK CAPITAL324-5,장내,BNK캐피탈324-5,KR6145767D71,비엔케이캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,665.0,,4.97,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.498,,,,고정금리,이표채,할부금융채,공모,30000000000,,,,,6.8781,AA-,2024-04-08,KRW,,,9997.27,2.4669,9997.27,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2024-04-08,2029-04-09,4.498,6.8658,9998.49,2.4673,9998.49,BNK CAPITAL351-7,BNK캐피탈351-7,KR,BNK CAPITAL351-7,장내,BNK캐피탈 351-7,KR6145767E47,비엔케이캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,962.0,,4.281,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,3.547,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,0.2558,AA-,2023-01-17,KRW,,,10114.29,0.4032,10114.29,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2023-01-17,2027-01-18,3.547,0.2515,10115.26,0.4015,10115.26,BNK CAPITAL305-2,BNK캐피탈305-2,KR,BNK CAPITAL305-2,장내,BNK캐피탈305-2,KR614576DD15,비엔케이캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,150.0,,5.163,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,3.876,,,,고정금리,이표채,일반회사채,공모,50000000000,,,,,0.3835,A0,2025-02-28,KRW,,,10044.36,0.5086,10044.36,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2025-02-28,2027-02-28,3.876,0.3805,10045.41,0.507,10045.41,KOREA KOLMAR6-1,한국콜마6-1,KR,KOREA KOLMAR6-1,장내,한국콜마6-1,KR6161891F26,한국콜마(주),N,14,보통위험(4등급),2026-08-21,,191.0,,3.269,회사채,일반사채,,N,active,N,Y,A,6,4,1,N
,4.25,,,,고정금리,이표채,금융지주회사채,공모,300000000000,,,,,236.1783,AA-,2024-06-28,KRW,,,10044.67,6.4868,10044.67,0.0,,0.0,0.0,99,100.0,2026-08-21,1,300000000000.0,2024-06-28,2029-06-28,4.25,236.1168,10045.66,9.8867,10045.66,NHFG CoCoBond(PWD)6,농협금융 조건부(상)6,KR,NONGHYUP FINANCIAL Contingent Convertible Bond(PWD)6,장내,NH농협금융지주 조건부자본증권(상)6(조건상각/콜/후),KR6166261E69,농협금융지주(주),N,11,매우높은위험(1등급),2026-08-21,,1042.0,,4.24,회사채,일반사채,,N,active,N,Y,AA-,4,1,1,N
,4.162,,,,고정금리,이표채,할부금융채,공모,100000000000,,,,,1.235,A+,2025-08-29,KRW,,,9928.77,0.9926,9928.77,0.0,,0.0,0.0,99,100.0,2026-08-21,1,100000000000.0,2025-08-29,2027-08-27,4.162,1.2298,9929.89,0.9914,9929.89,MBFSK46-2,벤츠파이낸셜46-2,KR,MERCEDES-BENZ FINANCIAL SERVICES KOREA46-2,장내,메르세데스벤츠파이낸셜서비스코리아46-2,KR6167162F82,메르세데스벤츠파이낸셜서비스코리아(,N,14,보통위험(4등급),2026-08-21,,371.0,,2.801,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.602,,,,고정금리,이표채,할부금융채,공모,30000000000,,,,,2.1015,A+,2025-12-09,KRW,,,9984.82,1.3261,9984.82,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2025-12-09,2028-01-06,4.602,2.0926,9986.06,1.3254,9986.06,MERITZ CAPITAL289-2,메리츠캐피탈289-2,KR,MERITZ CAPITAL289-2,장내,메리츠캐피탈289-2,KR6169372FC5,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,503.0,,3.906,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.93,,,,고정금리,이표채,할부금융채,공모,30000000000,,,,,4.0753,A+,2026-05-14,KRW,,,9979.18,1.8822,9979.18,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2026-05-14,2028-08-14,4.93,4.0665,9980.5,1.8821,9980.5,MERITZ CAPITAL298-2,메리츠캐피탈298-2,KR,MERITZ CAPITAL298-2,장내,메리츠캐피탈298-2,KR6169372G59,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,724.0,,4.772,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.724,,,,고정금리,이표채,할부금융채,공모,110000000000,,,,,2.838,A+,2026-03-06,KRW,,,10005.17,1.5543,10005.17,0.0,,0.0,0.0,99,100.0,2026-08-21,1,110000000000.0,2026-03-06,2028-04-06,4.724,2.8284,10006.46,1.5538,10006.46,MERITZ CAPITAL294-3,메리츠캐피탈294-3,KR,MERITZ CAPITAL294-3,장내,메리츠캐피탈 294-3,KR6169373G33,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,594.0,,4.202,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.47,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,1.3009,A+,2021-09-08,KRW,,,9865.86,1.0233,9865.86,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2021-09-08,2027-09-08,4.47,1.295,9867.05,1.0222,9867.05,MERITZ CAPITAL190-2,메리츠캐피탈190-2,KR,MERITZ CAPITAL190-2,장내,메리츠캐피탈190-2,KR6169374B94,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,383.0,,2.636,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,3.212,,,,변동금리,이표채,신용카드채,공모,30000000000,,,,,0.0042,AA0,2024-09-05,KRW,,,10076.39,0.0416,10076.39,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2024-09-05,2026-12-07,3.212,0.0051,10077.29,0.0407,10077.29,WOORI CARD249-3,우리카드249-3,KR,WOORI CARD249-3,장내,우리카드249-3,KR6174143E91,(주)우리카드,N,15,낮은위험(5등급),2026-08-21,,108.0,,3.395,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,3.555,,,,고정금리,이표채,신용카드채,공모,70000000000,,,,,0.3029,AA0,2023-05-03,KRW,,,10047.28,0.4449,10047.28,0.0,,0.0,0.0,99,100.0,2026-08-21,1,70000000000.0,2023-05-03,2027-02-03,3.555,0.2989,10048.24,0.4432,10048.24,WOORI CARD226-4,우리카드226-4,KR,WOORI CARD226-4,장내,우리카드226-4,KR6174144D59,(주)우리카드,N,15,낮은위험(5등급),2026-08-21,,166.0,,4.163,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,4.238,,,,고정금리,이표채,신용카드채,공모,20000000000,,,,,3.3128,AA0,2025-05-22,KRW,,,9826.01,1.6893,9826.01,0.0,,0.0,0.0,99,100.0,2026-08-21,1,20000000000.0,2025-05-22,2028-05-23,4.238,3.3056,9827.14,1.6887,9792.24,WOORI CARD263-5,우리카드263-5,KR,WOORI CARD263-5,장내,우리카드263-5,KR6174145F56,(주)우리카드,N,15,낮은위험(5등급),2026-08-21,,641.0,,2.792,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,4.344,,,,고정금리,이표채,신용카드채,공모,70000000000,,,,,5.7969,AA0,2025-07-04,KRW,,,9710.78,2.2697,9710.78,0.0,,0.0,0.0,99,100.0,2026-08-21,1,70000000000.0,2025-07-04,2029-01-04,4.344,5.7854,9711.92,2.2698,9711.92,WOORI CARD265-5(S),우리카드265-5(사),KR,WOORI CARD265-5(S),장내,우리카드265-5(사),KR6174145F72,(주)우리카드,N,15,낮은위험(5등급),2026-08-21,,867.0,,2.886,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,3.921,,,,고정금리,이표채,신용카드채,공모,80000000000,,,,,0.9913,AA0,2024-07-17,KRW,,,9989.2,0.8818,9989.2,0.0,,0.0,0.0,99,100.0,2026-08-21,1,80000000000.0,2024-07-17,2027-07-16,3.921,0.9848,9990.26,0.8805,9990.26,WOORI CARD244-4,우리카드244-4,KR,WOORI CARD244-4,장내,우리카드 244-4,KR6174149E79,(주)우리카드,N,15,낮은위험(5등급),2026-08-21,,329.0,,3.431,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,3.199,,,,고정금리,이표채,금융지주회사채,공모,70000000000,,,,,0.0118,AA+,2024-09-12,KRW,,,10066.88,0.0566,10066.88,0.0,,0.0,0.0,99,100.0,2026-08-21,1,70000000000.0,2024-09-12,2026-09-11,3.199,0.0094,10067.76,0.0546,10067.76,JB Financial Group21,JB금융지주21,KR,JB Financial Group21,장내,JB금융지주21,KR6175332E99,(주)JB금융지주,N,15,낮은위험(5등급),2026-08-21,,21.0,,3.426,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.015,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,0.8165,AA-,2026-01-16,KRW,,,9935.31,0.7936,9935.31,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2025-11-11,2027-06-11,4.015,0.8096,9936.38,0.7923,9936.38,iM Capital139-1,아이엠캐피탈139-1,KR,iM Capital139-1,장내,아이엠캐피탈139-1,KR6176941FB0,(주)아이엠캐피탈,N,15,낮은위험(5등급),2026-08-21,,294.0,,3.093,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.428,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,3.7893,AA-,2026-05-14,KRW,,,9951.49,1.8156,9951.49,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2026-05-14,2028-07-13,4.428,3.779,9952.68,1.8153,9952.68,iM Capital150-1,아이엠캐피탈150-1,KR,iM Capital150-1,장내,아이엠캐피탈150-1,KR6176941G56,(주)아이엠캐피탈,N,15,낮은위험(5등급),2026-08-21,,692.0,,4.117,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
